,資料日期,股票代號,股票名稱,除權息前收盤價,除權息參考價,權值+息值,權/息,漲停價格,跌停價格,開盤競價基準,減除股利參考價,詳細資料,最近一次申報資料 季別/日期,最近一次申報每股 (單位)淨值,最近一次申報每股 (單位)盈餘,Unnamed: 15
404,107年07月23日,"=""006203""",元大MSCI台灣,39.17,38.82,0.35,息,42.70,34.94,38.82,38.82,除權息資料,110年05月18日,62.42,,
405,107年07月23日,1218,泰山,18.60,18.20,0.4,息,20.00,16.40,18.20,18.20,除權息資料,110年第1季,14.79,0.34,
406,107年07月23日,1734,杏輝,21.55,21.35,0.2,息,23.45,19.25,21.35,21.35,除權息資料,110年第1季,15.88,0.03,
407,107年07月23日,2049,上銀,310.50,296.13,14.360479999999999,權息,327.50,267.00,298.00,298.05,除權息資料,110年第1季,84.49,1.61,
408,107年07月23日,2324,仁寶,19.85,18.65,1.2,息,20.50,16.80,18.65,18.65,除權息資料,110年第1季,23.59,0.6,
409,107年07月23日,2412,中華電,111.50,106.70,4.796,息,117.00,96.10,106.50,106.70,除權息資料,110年第1季,49.73,1.14,
410,107年07月23日,2458,義隆,50.10,47.52,2.58,息,52.20,42.80,47.50,47.52,除權息資料,110年第1季,35.02,3.77,
411,107年07月23日,2613,中櫃,12.60,12.27,0.33,息,13.45,11.05,12.25,12.27,除權息資料,110年第1季,22.35,0.03,
412,107年07月23日,2906,高林,11.20,10.80,0.4,息,11.85,9.72,10.80,10.80,除權息資料,110年第1季,14.48,0.05,
413,107年07月23日,3380,明泰,22.45,21.45,1.0,息,23.55,19.35,21.45,21.45,除權息資料,110年第1季,18.20,0.21,
414,107年07月23日,3545,敦泰,25.45,24.93,0.51205,息,27.40,22.45,24.95,24.93,除權息資料,110年第1季,41.30,4.24,
415,107年07月23日,5515,建國,11.50,11.00,0.5,息,12.10,9.90,11.00,11.00,除權息資料,110年第1季,18.14,0.54,
416,107年07月23日,8222,寶一,18.50,18.20,0.3,息,20.00,16.40,18.20,18.20,除權息資料,110年第1季,12.01,-0.43,
417,107年07月23日,8374,羅昇,28.05,27.55,0.499354,息,30.30,24.80,27.55,27.55,除權息資料,110年第1季,18.01,0.44,
418,107年07月23日,9945,潤泰新,34.90,32.90,2.0,息,36.15,29.65,32.90,32.90,除權息資料,110年第1季,62.70,4.56,
419,107年07月24日,1310,台苯,23.15,21.55,1.6,息,23.70,19.40,21.55,21.55,除權息資料,110年第1季,14.41,0.45,
420,107年07月24日,1473,台南,20.40,19.89,0.503429,息,21.85,17.95,19.90,19.89,除權息資料,110年第1季,22.77,0.31,
421,107年07月24日,1540,喬福,15.25,14.65,0.6,息,16.10,13.20,14.65,14.65,除權息資料,110年第1季,15.88,0.24,
422,107年07月24日,1762,中化生,25.20,24.70,0.5,息,27.15,22.25,24.70,24.70,除權息資料,110年第1季,33.85,1.27,
423,107年07月24日,1783,和康生,29.40,29.24,0.150338,息,32.15,26.35,29.25,29.24,除權息資料,110年第1季,12.70,0.31,
424,107年07月24日,2069,運錩,24.00,22.45,1.5404799999999998,息,24.65,20.25,22.45,22.45,除權息資料,110年第1季,21.88,0.65,
425,107年07月24日,2206,三陽工業,21.70,20.68,1.018155,息,22.70,18.65,20.70,20.68,除權息資料,110年第1季,19.27,0.74,
426,107年07月24日,3413,京鼎,191.00,176.19,14.809524,權息,193.50,159.00,176.00,176.19,除權息資料,110年第1季,70.83,3.45,
427,107年07月24日,3450,聯鈞,107.00,94.54,12.454546,權息,103.50,85.10,94.50,94.54,除權息資料,110年第1季,27.20,0.62,
428,107年07月24日,4144,康聯-KY,35.50,34.50,1.0,息,37.95,31.05,34.50,34.50,除權息資料,109年第2季,28.57,-0.93,
429,107年07月24日,5522,遠雄,32.95,30.45,2.5,息,33.45,27.45,30.45,30.45,除權息資料,110年第1季,51.09,0.97,
430,107年07月24日,6205,詮欣,26.65,25.45,1.2,息,27.95,22.95,25.45,25.45,除權息資料,110年第1季,25.99,0.3,
431,107年07月24日,6573,虹揚-KY,46.10,45.10,1.0,息,49.60,40.60,45.10,45.10,除權息資料,110年第1季,15.38,-0.54,
432,107年07月24日,8473,山林水,71.60,68.60,3.0,息,75.40,61.80,68.60,68.60,除權息資料,110年第1季,42.67,1.08,
433,107年07月25日,1234,黑松,31.70,30.20,1.5,息,33.20,27.20,30.20,30.20,除權息資料,110年第1季,45.29,0.33,
434,107年07月25日,1459,聯發,8.53,8.43,0.1,息,9.27,7.59,8.43,8.43,除權息資料,110年第1季,9.28,0.48,
435,107年07月25日,1701,中化,20.05,19.45,0.6,息,21.35,17.55,19.45,19.45,除權息資料,110年第1季,23.66,0.43,
436,107年07月25日,2033,佳大,11.15,10.95,0.2,息,12.00,9.86,10.95,10.95,除權息資料,110年第1季,12.98,0.04,
437,107年07月25日,2108,南帝,30.10,27.71,2.3857150000000003,權息,30.45,24.95,27.70,27.71,除權息資料,110年第1季,23.51,5.45,
438,107年07月25日,2317,鴻海,85.20,83.20,2.0,息,91.50,74.90,83.20,83.20,除權息資料,110年第1季,91.91,2.03,
439,107年07月25日,2354,鴻準,80.00,76.40,3.6,息,84.00,68.80,76.40,76.40,除權息資料,110年第1季,85.49,0.7,
440,107年07月25日,2414,精技,21.75,20.35,1.4,息,22.35,18.35,20.35,20.35,除權息資料,110年第1季,18.00,0.86,
441,107年07月25日,2468,華經,11.75,11.35,0.4,息,12.45,10.25,11.35,11.35,除權息資料,110年第1季,16.38,0.11,
442,107年07月25日,2511,太子,11.35,10.70,0.65,息,11.75,9.63,10.70,10.70,除權息資料,110年第1季,15.63,0.51,
443,107年07月25日,2634,漢翔,30.90,29.77,1.13,息,32.70,26.80,29.75,29.77,除權息資料,110年第1季,14.55,-0.28,
